user,first_open,dayofweek,hour,age,numscreens,minigame,used_premium_feature,enrolled,enrolled_date,liked
39083,45:12.3,2, 08:00:00,30,9,0,0,1,47:00.9,0
275584,49:28.6,1, 20:00:00,35,13,0,1,0,,0
116613,47:30.3,6, 00:00:00,26,5,0,0,1,28:35.6,1
369587,45:36.9,4, 14:00:00,64,15,0,0,1,49:05.3,0
167612,07:58.5,4, 15:00:00,40,15,1,0,1,04:26.5,0
274005,27:34.0,2, 12:00:00,68,18,0,0,0,,0
121219,34:09.9,3, 05:00:00,19,47,0,0,1,43:54.9,0
141489,36:02.3,6, 23:00:00,24,22,0,1,1,42:02.7,0
34114,00:00.4,5, 15:00:00,20,42,0,0,0,,0
195849,01:59.1,6, 14:00:00,34,10,0,0,0,,1
182616,45:56.1,0, 16:00:00,24,36,0,0,1,46:43.9,0
332141,13:01.0,1, 23:00:00,20,19,0,1,0,,1
269032,22:12.0,1, 09:00:00,55,21,0,0,0,,1
170492,18:24.6,4, 20:00:00,30,27,0,1,1,36:29.7,0
150366,37:56.8,1, 16:00:00,23,14,0,0,1,06:10.4,0
219951,13:33.4,2, 01:00:00,36,45,0,1,0,,0
150273,13:16.8,1, 18:00:00,24,17,0,0,1,15:07.5,0
179174,57:19.4,4, 23:00:00,32,14,0,0,1,59:30.1,0
28940,13:54.4,1, 01:00:00,32,30,0,0,1,15:54.2,0
297738,56:35.2,5, 05:00:00,40,39,0,0,1,59:53.0,0
270559,06:23.7,3, 19:00:00,18,42,0,0,1,07:18.8,0
318259,43:26.6,6, 04:00:00,39,24,0,0,1,42:51.1,0
44535,21:39.7,6, 03:00:00,26,8,0,0,0,,0
109260,13:12.5,0, 03:00:00,26,15,0,0,1,17:09.2,1
196569,02:00.8,4, 19:00:00,23,28,0,0,0,,0
280820,30:16.6,2, 12:00:00,48,2,1,0,1,15:56.7,0
79123,33:40.9,2, 17:00:00,17,8,0,0,1,37:29.3,0
296621,57:53.3,4, 13:00:00,37,18,0,0,1,00:20.2,0
146570,20:23.7,0, 17:00:00,25,18,0,0,1,23:05.4,0
163283,58:28.6,5, 11:00:00,24,9,0,0,0,,0
175901,02:56.8,2, 00:00:00,32,10,0,0,1,12:03.3,0
220526,05:25.7,5, 23:00:00,32,4,0,0,1,54:58.6,0
98103,01:05.1,6, 19:00:00,22,8,0,0,1,45:09.2,0
219279,05:45.6,1, 02:00:00,55,23,0,0,0,,1
175904,58:11.4,1, 02:00:00,40,3,0,0,0,,0
98833,33:16.8,3, 15:00:00,23,57,0,0,1,36:27.1,0
120131,12:26.8,1, 20:00:00,24,5,0,0,1,52:24.2,0
252069,13:42.2,3, 17:00:00,35,26,0,0,1,15:22.2,0
350048,27:43.7,2, 00:00:00,26,11,0,0,0,,0
8197,59:37.2,0, 19:00:00,31,7,0,1,0,,1
18830,00:50.3,1, 13:00:00,28,14,0,0,0,,0
2010,03:46.8,0, 09:00:00,26,8,0,0,1,46:47.7,0
236841,54:40.5,5, 07:00:00,29,20,0,0,1,58:38.6,0
240221,19:38.4,6, 00:00:00,36,6,0,0,1,27:37.4,1
337983,26:30.9,6, 10:00:00,31,53,0,0,1,30:50.1,0
18447,01:31.5,1, 16:00:00,44,9,0,0,0,,0
220672,14:36.2,4, 00:00:00,21,14,0,0,1,57:49.9,0
143823,59:22.6,1, 01:00:00,19,50,0,0,0,,0
21281,41:48.0,1, 18:00:00,30,6,0,0,0,,0
372599,19:36.5,1, 15:00:00,33,15,0,0,0,,1
105732,40:44.4,6, 22:00:00,38,11,0,1,0,,1
104314,28:54.0,5, 19:00:00,30,20,0,0,1,30:31.7,0
119174,46:35.4,0, 05:00:00,33,42,0,0,1,53:29.0,0
323006,10:30.1,6, 21:00:00,32,9,0,1,0,,0
144664,08:29.7,4, 05:00:00,21,49,1,0,1,15:20.5,0
218092,40:42.3,5, 04:00:00,25,6,0,0,1,46:20.6,1
107514,23:21.2,3, 18:00:00,30,30,0,0,0,,0
160108,25:13.6,5, 16:00:00,22,26,0,0,1,30:27.4,0
214841,51:24.0,5, 23:00:00,38,5,1,0,0,,0
363362,25:02.1,1, 21:00:00,36,16,0,0,0,,1
169062,00:00.4,3, 15:00:00,35,45,0,0,0,,0
300915,44:42.7,2, 07:00:00,23,28,0,0,1,51:52.6,0
139157,37:08.1,1, 06:00:00,22,20,0,1,1,38:02.8,0
270495,38:26.9,1, 21:00:00,18,4,0,0,0,,1
24347,53:18.1,4, 20:00:00,17,9,0,0,0,,0
346783,35:13.3,0, 14:00:00,29,13,0,0,1,36:32.0,0
183995,31:04.4,2, 03:00:00,46,9,0,1,0,,0
71055,14:14.0,1, 00:00:00,31,8,1,0,1,09:42.0,0
364845,14:07.5,5, 00:00:00,16,16,0,0,1,17:07.0,1
273285,20:19.0,6, 17:00:00,18,6,0,0,0,,0
137805,39:50.6,3, 05:00:00,21,8,0,0,0,,0
261682,05:41.2,3, 20:00:00,36,16,0,1,1,16:29.1,0
329147,51:44.5,5, 12:00:00,21,39,0,0,1,57:28.6,0
206175,51:12.1,2, 18:00:00,20,31,0,0,1,56:46.7,0
155580,29:45.1,0, 20:00:00,45,7,0,0,0,,0
303166,48:55.6,3, 23:00:00,20,16,0,0,1,49:38.1,0
350438,52:51.7,4, 16:00:00,25,17,0,0,1,08:28.7,0
217908,10:26.1,6, 23:00:00,34,19,0,0,1,13:21.2,0
97607,35:09.4,3, 17:00:00,19,13,0,0,1,42:37.6,0
135858,02:58.4,6, 22:00:00,44,10,0,0,0,,0
300059,41:52.4,4, 00:00:00,43,21,0,0,1,43:52.0,0
333430,07:10.7,4, 04:00:00,52,15,0,0,0,,0
61787,41:07.7,4, 16:00:00,23,43,0,0,1,48:30.0,0
266302,32:43.4,3, 21:00:00,32,12,0,1,1,35:02.5,0
366642,36:47.3,2, 07:00:00,31,8,0,0,1,46:03.3,0
30293,22:02.5,0, 17:00:00,47,7,0,0,0,,1
92006,24:05.2,5, 16:00:00,25,17,0,0,0,,0
284721,51:49.3,1, 04:00:00,47,20,1,0,1,32:57.3,0
305887,02:37.9,5, 06:00:00,66,16,0,0,0,,0
96393,39:41.4,1, 10:00:00,30,14,1,1,1,46:11.6,0
241477,53:26.8,2, 16:00:00,33,3,1,0,1,52:12.2,0
19728,02:18.5,4, 01:00:00,50,14,0,0,1,07:42.3,0
267247,09:58.8,1, 13:00:00,52,8,0,0,0,,0
223278,16:50.0,4, 19:00:00,22,22,0,0,1,03:02.7,0
306749,57:57.2,2, 04:00:00,25,27,0,1,0,,0
169861,45:06.4,5, 14:00:00,30,36,0,0,1,46:58.9,0
11844,10:45.6,3, 22:00:00,41,19,0,1,0,,0
23653,12:36.3,2, 19:00:00,35,11,0,1,0,,0
234980,22:44.1,4, 14:00:00,28,53,0,1,1,28:40.6,1
156349,40:25.5,4, 19:00:00,28,5,0,0,0,,0
60585,47:21.6,5, 05:00:00,25,34,0,0,0,,0
361936,01:24.3,6, 18:00:00,35,3,0,0,0,,0
226525,34:26.6,5, 03:00:00,33,23,0,0,1,33:55.0,0
135705,11:21.8,6, 01:00:00,55,21,0,0,1,42:16.8,0
202401,55:53.8,0, 03:00:00,19,15,0,0,1,00:12.8,0
265928,14:52.5,3, 15:00:00,31,22,0,0,1,17:24.8,0
247511,14:08.2,3, 23:00:00,28,2,0,1,0,,1
159922,02:20.7,0, 03:00:00,19,26,0,0,1,04:29.5,0
197510,47:48.6,3, 23:00:00,29,13,0,0,1,50:30.7,1
369211,29:44.4,4, 18:00:00,26,9,0,1,0,,0
182925,13:52.4,2, 20:00:00,43,32,1,0,1,21:35.4,0
352126,49:22.4,3, 20:00:00,34,22,0,0,1,51:47.4,1
172439,08:52.2,4, 18:00:00,21,8,0,0,0,,0
34888,56:06.6,4, 16:00:00,20,21,0,0,1,36:19.8,1
346953,18:11.8,4, 01:00:00,41,38,1,0,1,33:07.5,0
299227,27:02.4,1, 22:00:00,33,16,0,0,1,00:47.6,1
72043,54:37.9,5, 14:00:00,30,31,0,0,1,09:51.5,0
245243,13:21.9,3, 04:00:00,19,2,0,0,0,,1
206420,53:32.4,4, 04:00:00,36,24,0,1,0,,0
156000,03:34.4,3, 06:00:00,23,38,0,0,1,56:40.1,0
60704,53:18.5,2, 01:00:00,53,14,0,0,0,,0
310183,26:26.9,0, 18:00:00,34,16,1,0,1,09:02.8,0
42002,23:15.5,0, 14:00:00,39,4,0,1,0,,0
133865,45:35.2,2, 00:00:00,33,13,0,0,0,,0
268967,44:51.4,2, 02:00:00,18,25,0,0,1,49:55.8,1
217089,44:32.2,1, 11:00:00,22,28,0,0,1,04:56.4,0
233263,30:49.3,3, 21:00:00,24,8,0,0,0,,0
242932,43:04.6,2, 01:00:00,21,75,0,0,1,49:09.1,0
279011,45:58.8,1, 02:00:00,46,16,0,0,1,57:50.9,0
52892,47:18.2,4, 21:00:00,33,5,0,1,0,,0
108820,47:26.2,5, 00:00:00,31,36,0,1,1,48:28.6,0
303762,01:03.0,2, 02:00:00,30,42,0,0,1,04:31.4,0
61594,31:47.4,1, 16:00:00,30,1,0,0,0,,0
75086,10:46.1,4, 18:00:00,21,38,0,1,1,14:05.9,0
241013,37:21.4,2, 23:00:00,43,20,0,0,0,,0
135797,57:19.9,5, 13:00:00,32,17,0,0,1,07:03.4,0
81844,24:53.3,5, 00:00:00,23,18,0,0,1,27:40.9,0
106431,46:48.8,1, 08:00:00,27,6,0,0,1,22:13.9,0
123707,56:19.3,5, 00:00:00,34,13,0,0,0,,0
185170,58:17.7,3, 12:00:00,29,19,0,1,1,00:47.6,0
104673,41:57.4,6, 16:00:00,24,34,0,0,1,44:29.1,0
70981,33:14.5,2, 17:00:00,40,16,0,0,1,48:43.8,0
88813,16:33.9,3, 02:00:00,29,18,0,0,1,20:23.0,0
8355,08:04.7,4, 02:00:00,26,15,0,0,0,,0
286705,02:57.0,1, 05:00:00,23,32,0,0,1,14:48.7,0
216383,57:46.2,6, 02:00:00,27,1,0,0,1,14:57.2,0
327354,14:55.7,2, 20:00:00,28,44,0,0,0,,0
357006,36:01.3,1, 23:00:00,19,1,0,0,0,,1
82955,13:49.9,3, 09:00:00,24,8,0,0,0,,1
17323,38:04.7,1, 12:00:00,59,11,0,0,1,41:31.5,0
135066,31:43.7,1, 16:00:00,39,6,0,1,0,,0
243260,40:31.1,0, 02:00:00,33,32,1,0,1,46:56.8,0
259115,50:51.5,6, 16:00:00,71,22,0,0,1,48:01.9,0
257198,42:28.0,4, 03:00:00,66,10,1,0,0,,0
277563,58:35.6,2, 16:00:00,29,34,1,0,1,05:49.8,0
128977,07:58.2,3, 03:00:00,36,45,0,0,1,25:57.9,0
303797,15:44.9,2, 17:00:00,26,10,0,0,0,,0
151332,50:09.5,6, 20:00:00,29,20,0,0,1,55:39.0,1
283791,44:55.2,0, 00:00:00,48,7,0,0,0,,1
115401,49:02.0,4, 09:00:00,23,17,0,0,1,14:08.5,0
320258,11:28.7,5, 01:00:00,22,13,0,0,0,,0
295103,52:45.3,2, 15:00:00,34,2,0,0,0,,0
212055,12:10.9,4, 23:00:00,20,31,0,0,1,17:27.1,0
62068,37:09.8,5, 13:00:00,29,16,0,0,1,38:11.9,0
17767,39:01.2,2, 22:00:00,37,30,0,0,1,29:51.3,1
1628,16:22.2,3, 23:00:00,23,16,0,0,1,18:39.5,0
349041,29:23.8,5, 01:00:00,20,15,0,0,1,33:06.3,0
175974,49:55.9,2, 20:00:00,44,8,1,1,0,,0
8048,05:20.5,1, 05:00:00,33,24,0,0,1,09:09.6,0
289521,06:02.7,5, 10:00:00,22,13,0,0,1,30:22.3,0
1854,05:08.6,6, 00:00:00,27,29,1,0,1,20:36.4,1
242733,46:46.3,3, 00:00:00,32,46,0,1,1,49:43.0,0
263040,58:00.9,5, 11:00:00,56,22,0,0,1,02:55.2,1
252692,05:09.8,4, 19:00:00,19,48,0,0,1,07:48.5,0
155809,35:58.9,3, 23:00:00,31,45,0,0,1,44:10.9,0
147894,47:17.5,3, 16:00:00,29,1,0,1,0,,0
219326,08:35.4,5, 02:00:00,31,23,0,0,1,10:35.5,0
161065,17:33.0,5, 03:00:00,29,25,0,0,1,23:41.5,1
106103,45:21.5,0, 00:00:00,50,52,0,0,0,,0
332825,54:52.6,3, 00:00:00,24,27,0,0,1,56:05.2,0
172434,49:27.3,0, 21:00:00,42,7,1,0,1,51:47.7,0
367933,02:02.6,0, 18:00:00,26,18,0,0,1,02:08.3,0
10968,10:49.9,2, 23:00:00,31,54,0,0,1,12:39.6,0
267305,47:20.0,1, 03:00:00,29,19,0,0,1,49:11.4,0
169178,39:25.4,1, 16:00:00,39,19,0,0,1,42:47.9,0
77739,35:25.0,2, 15:00:00,39,14,0,0,0,,0
85551,49:33.4,5, 15:00:00,21,37,1,0,1,50:43.2,1
308569,22:36.9,2, 20:00:00,25,35,0,0,1,26:43.4,0
298251,32:29.7,3, 18:00:00,42,25,1,0,1,34:40.4,0
150006,07:00.3,3, 01:00:00,31,33,0,0,1,41:34.0,1
173688,37:15.1,0, 03:00:00,25,33,0,1,1,38:18.6,0
18205,50:51.2,1, 15:00:00,31,20,0,0,1,03:30.1,0
302549,26:21.0,3, 23:00:00,43,4,0,0,1,26:24.9,1
247560,36:19.0,3, 21:00:00,26,2,1,0,1,18:17.5,0
152392,37:22.4,2, 03:00:00,20,29,0,0,1,40:22.0,0
91682,36:03.0,6, 21:00:00,47,33,0,0,0,,0
39830,25:57.3,6, 05:00:00,20,17,0,0,1,45:33.7,0
286239,41:32.5,1, 17:00:00,34,18,0,0,1,43:40.6,0
355293,32:17.9,0, 04:00:00,33,21,0,0,1,35:00.0,0
286570,43:41.0,1, 20:00:00,18,9,1,0,1,58:21.5,0
215366,30:53.7,5, 23:00:00,21,23,0,0,0,,1
151633,04:31.4,3, 22:00:00,17,15,0,0,0,,0
203713,54:53.8,5, 09:00:00,23,11,0,0,1,56:44.7,0
73372,50:11.9,4, 16:00:00,26,5,0,1,0,,0
370934,54:18.7,4, 02:00:00,27,27,0,1,0,,0
234679,43:17.0,6, 23:00:00,19,10,0,0,1,49:52.9,0
143631,56:23.9,0, 00:00:00,23,14,0,0,0,,1
301149,39:04.8,5, 21:00:00,39,20,0,1,1,44:44.1,1
209351,04:09.4,5, 12:00:00,30,30,0,0,1,18:18.4,0
143987,02:19.8,4, 21:00:00,20,30,0,0,1,15:35.5,0
161730,21:47.7,5, 17:00:00,45,32,0,0,1,26:19.5,0
50180,42:42.5,1, 18:00:00,22,23,0,0,0,,1
194112,17:51.3,1, 22:00:00,34,7,0,0,0,,0
91904,31:24.1,5, 23:00:00,36,10,1,0,1,36:19.0,0
260729,31:04.9,5, 11:00:00,28,32,1,0,1,47:46.1,0
349731,14:58.1,4, 21:00:00,52,27,0,0,0,,0
229445,41:32.0,1, 15:00:00,33,12,1,0,1,09:25.9,0
289390,48:49.4,4, 22:00:00,41,17,0,0,0,,0
252557,51:16.8,2, 23:00:00,25,8,0,0,0,,0
93297,34:32.7,6, 14:00:00,31,19,0,0,1,21:06.5,0
74581,42:16.4,1, 13:00:00,24,19,0,0,1,44:55.2,0
339567,55:15.8,0, 18:00:00,57,4,0,0,0,,0
276992,23:19.6,1, 22:00:00,25,26,0,1,1,26:10.9,0
155843,28:52.8,4, 19:00:00,18,10,0,0,0,,0
12243,03:32.2,1, 19:00:00,19,41,0,1,0,,0
168538,17:57.6,0, 07:00:00,31,15,0,0,1,55:20.8,0
39155,57:20.4,0, 18:00:00,74,24,1,0,1,20:38.2,0
252345,31:52.0,4, 00:00:00,20,22,1,0,1,33:27.8,0
291380,50:49.2,0, 03:00:00,45,1,0,0,1,50:49.2,0
179390,55:40.8,1, 19:00:00,32,3,0,0,0,,0
277267,24:24.5,2, 12:00:00,17,1,0,0,1,31:10.4,0
164942,50:20.8,6, 00:00:00,33,34,0,0,1,52:44.6,0
367519,26:53.3,2, 10:00:00,27,15,0,0,1,15:45.5,1
245722,50:09.8,0, 18:00:00,23,42,0,1,1,55:34.9,0
231434,53:14.2,5, 01:00:00,25,15,0,0,1,20:02.7,0
124018,56:15.8,2, 22:00:00,25,26,0,0,1,59:29.6,0
364064,45:50.8,3, 19:00:00,54,11,0,0,1,25:15.2,1
62975,29:03.9,3, 23:00:00,21,2,1,1,0,,0
41817,42:28.5,6, 21:00:00,27,12,0,0,0,,1
192117,10:18.4,4, 08:00:00,20,63,0,0,1,12:41.9,1
193119,08:12.7,4, 22:00:00,47,17,0,0,1,12:11.9,0
236639,40:01.6,3, 00:00:00,32,15,0,1,1,18:32.9,0
226430,46:01.0,1, 23:00:00,60,3,0,0,0,,0
192143,23:25.7,6, 18:00:00,22,29,0,1,1,26:44.5,0
70374,13:00.0,3, 14:00:00,21,50,0,1,1,14:36.9,0
154630,47:44.4,3, 14:00:00,27,9,0,1,0,,1
219913,07:27.4,3, 20:00:00,18,6,0,0,0,,0
162081,41:49.4,5, 02:00:00,51,13,0,0,0,,0
246180,11:36.6,6, 17:00:00,28,14,1,1,1,15:30.1,0
336570,33:24.6,3, 01:00:00,32,35,0,0,1,37:23.6,0
27940,01:48.6,2, 20:00:00,40,15,0,1,1,48:41.1,0
176122,52:59.1,3, 20:00:00,34,14,0,0,1,14:20.1,0
15938,04:03.4,4, 23:00:00,26,28,0,0,1,07:48.2,0
281277,18:44.8,1, 15:00:00,28,23,0,1,0,,0
158717,21:25.8,2, 17:00:00,44,15,0,0,0,,0
68389,45:51.4,4, 22:00:00,20,7,0,0,1,19:33.8,0
274116,50:10.2,5, 18:00:00,32,23,0,0,1,51:50.7,0
368397,37:41.7,2, 02:00:00,19,1,0,1,0,,1
105904,19:25.1,4, 23:00:00,25,6,0,1,0,,0
76328,51:18.1,3, 17:00:00,17,14,0,0,0,,0
192584,30:06.5,2, 21:00:00,19,52,0,1,1,40:33.6,0
94012,20:07.2,1, 21:00:00,24,29,0,0,0,,0
300916,46:20.0,3, 02:00:00,26,9,0,0,1,26:22.9,0
216058,36:33.5,1, 22:00:00,26,57,0,0,1,46:23.3,0
325256,33:28.8,4, 15:00:00,55,5,1,1,1,52:32.9,1
143283,56:40.4,3, 12:00:00,29,26,0,1,1,57:25.7,0
255493,32:00.3,0, 16:00:00,35,50,0,1,1,32:42.1,0
161182,06:18.6,1, 02:00:00,32,53,1,1,1,11:55.5,0
99739,29:35.3,3, 20:00:00,45,40,0,0,1,40:41.7,0
367059,29:06.4,0, 03:00:00,33,2,1,1,0,,0
229317,43:38.9,2, 04:00:00,27,21,0,0,1,45:19.5,0
351234,15:35.6,1, 00:00:00,30,13,0,0,0,,1
29952,58:05.4,4, 16:00:00,54,7,0,0,0,,0
219332,26:44.9,5, 19:00:00,19,13,0,0,0,,1
32552,58:12.5,3, 21:00:00,31,10,0,0,0,,0
140314,02:19.7,4, 18:00:00,27,21,0,0,0,,0
78091,08:02.1,5, 06:00:00,24,25,0,0,1,10:53.8,0
315466,55:21.1,4, 01:00:00,21,17,0,1,1,59:09.4,1
31937,38:27.9,2, 12:00:00,43,38,1,0,1,17:48.4,0
175689,03:45.1,0, 01:00:00,38,4,0,0,0,,0
95148,02:07.2,6, 04:00:00,44,4,0,0,1,24:57.8,0
373044,06:27.6,4, 21:00:00,18,20,0,0,1,08:03.6,1
126811,35:10.1,4, 00:00:00,52,7,0,0,0,,1
35767,18:52.3,6, 16:00:00,20,27,0,0,1,20:48.8,0
18306,10:01.6,2, 02:00:00,24,35,0,0,1,10:44.4,0
350942,08:24.3,3, 23:00:00,19,9,0,0,1,29:59.4,0
246292,33:39.8,4, 19:00:00,27,19,0,0,1,36:32.7,0
225995,57:00.8,6, 18:00:00,37,45,0,0,1,14:36.6,0
154284,28:52.4,1, 19:00:00,28,8,0,1,0,,0
128171,09:47.2,0, 04:00:00,41,34,0,0,1,12:02.2,0
88268,17:17.5,3, 02:00:00,17,14,0,0,0,,0
125638,20:59.7,6, 14:00:00,22,24,0,1,1,22:07.7,0
339726,48:25.6,1, 18:00:00,60,7,1,0,1,42:36.8,0
245804,50:45.7,5, 17:00:00,45,2,0,0,1,22:30.6,0
235222,24:28.9,5, 16:00:00,46,42,1,0,1,32:14.8,0
47645,45:05.0,0, 01:00:00,53,18,0,0,1,59:01.2,0
33662,07:16.9,6, 16:00:00,30,16,0,0,0,,0
88912,35:09.5,4, 05:00:00,35,42,0,0,1,46:30.8,1
193358,16:03.1,5, 19:00:00,19,15,0,0,1,18:41.4,0
58579,22:28.5,6, 19:00:00,33,6,0,0,1,04:02.7,0
182674,07:18.8,5, 13:00:00,39,35,0,0,1,12:18.7,0
236655,41:16.6,0, 15:00:00,38,3,0,0,0,,0
102917,53:24.3,3, 06:00:00,38,7,0,0,1,05:36.7,0
60006,49:20.2,5, 05:00:00,30,22,1,0,1,55:23.6,0
167314,41:30.9,4, 14:00:00,20,19,1,0,1,42:17.3,0
217990,22:42.8,4, 04:00:00,49,24,0,0,0,,0
246147,48:24.1,5, 12:00:00,25,47,0,0,1,55:02.3,1
174252,32:09.9,0, 23:00:00,46,15,0,0,0,,1
307039,56:53.3,0, 11:00:00,35,3,1,0,1,05:53.1,0
213591,41:11.7,2, 22:00:00,19,30,0,1,1,47:52.2,0
159534,30:22.5,4, 19:00:00,33,7,0,0,1,43:22.5,0
54254,57:41.9,3, 16:00:00,35,31,0,0,1,49:01.6,1
18934,42:45.7,0, 19:00:00,43,10,0,0,1,58:10.8,0
372580,42:39.6,2, 19:00:00,38,2,0,1,1,07:10.1,0
73451,02:33.4,1, 21:00:00,22,12,0,0,0,,0
360820,38:09.4,2, 17:00:00,20,13,0,1,1,37:15.5,0
293465,27:10.0,4, 18:00:00,27,8,0,0,0,,0
276463,54:54.5,6, 18:00:00,41,16,0,0,1,08:40.3,0
199813,42:47.8,4, 16:00:00,31,15,0,0,0,,1
8228,42:42.3,5, 22:00:00,37,24,1,0,1,06:48.4,0
206392,18:28.5,6, 03:00:00,32,24,0,0,0,,0
350422,36:54.6,6, 22:00:00,51,9,0,0,1,36:14.6,0
182585,11:17.7,4, 01:00:00,29,17,0,0,1,12:59.0,0
349742,02:17.9,3, 00:00:00,39,24,0,0,1,04:29.7,1
76684,42:25.9,1, 00:00:00,37,41,0,0,0,,0
363978,52:35.9,6, 19:00:00,23,14,0,1,1,54:34.5,0
348241,50:42.7,3, 16:00:00,47,17,0,0,1,52:36.6,0
11240,52:10.5,6, 11:00:00,53,25,0,0,1,02:35.7,0
202264,36:26.4,6, 18:00:00,23,9,0,0,0,,0
360161,37:38.2,6, 21:00:00,21,15,0,0,1,46:38.1,0
277846,51:08.1,4, 02:00:00,31,14,0,0,1,59:23.0,0
41132,04:15.5,0, 02:00:00,29,15,1,1,1,28:50.5,0
9855,32:59.5,4, 00:00:00,22,23,0,0,1,35:40.9,0
366101,03:05.2,0, 14:00:00,28,17,1,1,1,37:33.2,0
159881,53:00.7,2, 02:00:00,26,26,0,0,1,59:33.7,0
23829,05:44.4,6, 19:00:00,22,34,0,0,1,32:19.5,0
135540,58:15.3,5, 15:00:00,33,29,0,0,1,02:03.4,0
268628,01:39.0,0, 00:00:00,41,26,0,0,1,52:30.9,0
362209,23:00.8,5, 03:00:00,30,12,0,0,1,23:52.4,0
21625,24:45.8,6, 23:00:00,29,49,0,0,1,33:19.1,0
295371,50:57.6,0, 15:00:00,23,15,0,0,0,,0
109401,00:00.4,5, 15:00:00,21,36,0,0,0,,0
189814,16:36.0,6, 01:00:00,37,20,0,0,0,,0
170714,24:37.7,1, 05:00:00,27,31,0,1,1,25:51.8,0
131471,21:22.0,2, 06:00:00,27,7,0,1,1,00:51.5,0
80467,04:25.3,3, 05:00:00,24,15,0,0,1,23:35.2,0
322759,17:43.7,3, 06:00:00,28,22,1,0,1,09:37.4,0
326762,43:07.3,2, 05:00:00,30,13,0,0,0,,0
289464,04:25.6,2, 00:00:00,18,20,0,0,0,,0
237186,22:58.6,6, 06:00:00,23,46,0,0,1,26:34.4,0
175763,59:10.5,5, 17:00:00,30,12,0,1,1,33:51.8,0
358281,55:42.9,4, 00:00:00,18,11,0,0,0,,0
365824,12:46.0,1, 06:00:00,29,32,1,1,1,14:25.0,0
239081,43:46.8,0, 11:00:00,28,13,1,1,1,55:23.0,0
104586,44:17.9,6, 16:00:00,29,42,0,0,1,01:56.3,0
205348,09:18.9,1, 00:00:00,18,14,0,0,1,12:33.1,0
277345,00:00.4,6, 15:00:00,47,19,0,0,0,,0
315507,42:17.7,6, 15:00:00,34,6,0,0,0,,0
222622,25:50.9,6, 05:00:00,35,28,0,0,1,31:34.7,1
324486,48:19.8,1, 17:00:00,27,4,0,0,1,05:17.5,0
38836,40:57.0,4, 03:00:00,28,13,0,0,1,43:29.0,1
265206,52:28.1,0, 13:00:00,29,9,0,0,0,,0
137636,41:29.3,2, 01:00:00,41,5,0,0,0,,0
307551,45:54.1,0, 02:00:00,22,20,0,0,1,48:24.3,1
167383,44:13.3,1, 16:00:00,30,34,0,1,1,45:55.8,1
197326,18:12.7,0, 09:00:00,28,39,0,1,1,28:26.0,0
157683,29:40.3,2, 16:00:00,22,11,0,0,1,56:43.3,0
466,24:50.2,0, 17:00:00,56,7,0,1,0,,1
228513,40:31.3,3, 05:00:00,21,30,0,0,1,45:02.0,0
190542,03:06.3,2, 07:00:00,19,9,0,0,0,,0
283169,50:01.7,4, 05:00:00,47,25,0,0,0,,0
68715,36:15.2,6, 14:00:00,32,43,1,1,1,56:26.7,0
244573,55:37.9,4, 20:00:00,23,21,0,0,1,57:15.8,0
64023,01:25.8,4, 22:00:00,17,8,0,0,0,,1
259342,55:50.2,4, 08:00:00,27,5,0,0,0,,0
188224,52:13.6,3, 20:00:00,21,42,0,0,0,,0
229970,34:07.8,2, 20:00:00,23,12,0,0,1,40:07.9,0
122185,35:50.0,4, 04:00:00,23,16,0,0,0,,1
354785,28:48.9,3, 04:00:00,43,29,1,0,1,20:13.5,1
286005,32:40.1,6, 02:00:00,46,1,0,0,1,28:02.0,1
89266,05:19.7,2, 03:00:00,18,6,0,0,1,41:41.2,0
95943,24:59.2,5, 10:00:00,17,29,0,0,1,35:46.5,0
314231,46:27.4,5, 04:00:00,24,13,0,0,1,47:46.5,0
315017,59:17.3,1, 02:00:00,22,51,1,1,0,,1
51399,02:26.1,6, 22:00:00,38,20,0,0,1,58:53.9,0
116575,13:37.0,6, 23:00:00,27,10,0,0,0,,0
177038,07:13.5,3, 14:00:00,59,27,0,0,0,,0
336656,52:14.8,0, 20:00:00,46,18,0,0,0,,0
317265,31:29.4,2, 15:00:00,43,2,0,0,0,,0
279814,49:13.9,5, 20:00:00,31,16,0,0,1,58:06.4,0
161785,47:18.3,3, 20:00:00,29,44,0,0,1,55:12.9,0
80748,09:03.1,4, 03:00:00,17,23,0,0,1,14:11.9,0
79886,46:18.6,2, 22:00:00,31,72,1,0,1,06:28.8,0
348961,13:48.1,2, 18:00:00,29,14,0,0,1,15:01.0,0
276080,08:08.4,3, 16:00:00,26,14,0,0,1,09:45.4,1
110733,24:12.2,0, 13:00:00,50,7,0,1,1,19:08.2,0
149046,58:30.8,4, 00:00:00,19,19,0,0,1,14:18.1,0
323903,02:08.5,1, 11:00:00,63,4,1,0,1,54:25.7,0
136190,30:57.5,6, 03:00:00,54,8,0,0,1,39:49.5,0
149681,45:44.6,3, 16:00:00,27,52,0,1,0,,1
362657,09:23.9,4, 19:00:00,39,18,0,0,1,11:38.0,0
326507,23:06.8,0, 01:00:00,55,9,0,0,0,,0
87139,37:12.6,3, 04:00:00,24,62,0,0,1,41:29.5,0
342709,28:57.1,2, 11:00:00,32,12,0,0,1,30:05.4,0
95747,53:47.2,0, 04:00:00,28,10,0,0,0,,0
271383,33:05.9,5, 14:00:00,32,31,0,0,1,34:10.2,0
154951,01:51.3,0, 14:00:00,62,23,0,1,1,28:42.0,0
